year,quarter,state_name/ut_name,districts_name,total_transactions_count,total_transactions_amount
2020,3,meghalaya,west garo hills district,14,3643.0
2020,3,meghalaya,east jaintia hills district,24,9099.0
2020,3,meghalaya,east khasi hills district,52,14174.0
2020,3,meghalaya,east garo hills district,5,2245.0
2020,3,meghalaya,ribhoi district,8,2240.0
2020,3,meghalaya,west jaintia hills district,7,1500.0
2020,3,meghalaya,west khasi hills district,1,548.0
2020,4,meghalaya,north garo hills district,1,33.0
2020,4,meghalaya,west garo hills district,14,11704.0
2020,4,meghalaya,south garo hills district,1,32.0
2020,4,meghalaya,east jaintia hills district,6,4482.0
2020,4,meghalaya,south west garo hills district,5,9094.0
2020,4,meghalaya,east khasi hills district,53,37940.0
2020,4,meghalaya,east garo hills district,2,1818.0
2020,4,meghalaya,ribhoi district,8,5569.0
2020,4,meghalaya,west jaintia hills district,1,32.0
2020,4,meghalaya,west khasi hills district,1,325.0
2021,1,meghalaya,north garo hills district,3,4098.0
2021,1,meghalaya,south west khasi hills district,1,1223.0
2021,1,meghalaya,west garo hills district,24,28027.0
2021,1,meghalaya,south garo hills district,2,2697.0
2021,1,meghalaya,east jaintia hills district,11,1499.0
2021,1,meghalaya,south west garo hills district,3,7495.0
2021,1,meghalaya,east khasi hills district,39,56235.0
2021,1,meghalaya,east garo hills district,3,5336.0
2021,1,meghalaya,ribhoi district,13,11849.0
2021,1,meghalaya,west jaintia hills district,3,2809.0
2021,1,meghalaya,west khasi hills district,5,7508.0
2021,2,meghalaya,north garo hills district,3,1533.0
2021,2,meghalaya,south west khasi hills district,1,3445.0
2021,2,meghalaya,west garo hills district,33,26373.0
2021,2,meghalaya,south garo hills district,4,5328.0
2021,2,meghalaya,east jaintia hills district,10,4393.0
2021,2,meghalaya,south west garo hills district,1,3495.0
2021,2,meghalaya,east khasi hills district,67,76168.0
2021,2,meghalaya,east garo hills district,2,7961.0
2021,2,meghalaya,ribhoi district,11,8597.0
2021,2,meghalaya,west jaintia hills district,6,10465.0
2021,2,meghalaya,west khasi hills district,1,676.0
2021,3,meghalaya,north garo hills district,1,3541.0
2021,3,meghalaya,south west khasi hills district,1,48.0
2021,3,meghalaya,west garo hills district,30,34620.0
2021,3,meghalaya,south garo hills district,1,5505.0
2021,3,meghalaya,east jaintia hills district,15,15522.0
2021,3,meghalaya,south west garo hills district,5,1646.0
2021,3,meghalaya,east khasi hills district,52,83975.0
2021,3,meghalaya,east garo hills district,7,19560.0
2021,3,meghalaya,ribhoi district,24,48286.0
2021,3,meghalaya,west jaintia hills district,3,1851.0
2021,4,meghalaya,north garo hills district,4,11746.0
2021,4,meghalaya,west garo hills district,34,57545.0
2021,4,meghalaya,south garo hills district,2,1560.0
2021,4,meghalaya,east jaintia hills district,14,22910.0
2021,4,meghalaya,south west garo hills district,3,2258.0
2021,4,meghalaya,east khasi hills district,132,226912.0
2021,4,meghalaya,east garo hills district,17,23121.0
2021,4,meghalaya,ribhoi district,44,89673.0
2021,4,meghalaya,west jaintia hills district,5,4459.0
2021,4,meghalaya,west khasi hills district,8,11428.0
2022,1,meghalaya,north garo hills district,8,25357.0
2022,1,meghalaya,south west khasi hills district,2,16943.0
2022,1,meghalaya,west garo hills district,77,173099.0
2022,1,meghalaya,south garo hills district,3,2411.0
2022,1,meghalaya,east jaintia hills district,17,24138.0
2022,1,meghalaya,south west garo hills district,6,8854.0
2022,1,meghalaya,east khasi hills district,133,309643.0
2022,1,meghalaya,east garo hills district,16,39737.0
2022,1,meghalaya,ribhoi district,59,103790.0
2022,1,meghalaya,west jaintia hills district,9,16740.0
2022,1,meghalaya,west khasi hills district,7,8499.0
2022,2,meghalaya,north garo hills district,11,16292.0
2022,2,meghalaya,west garo hills district,68,181815.0
2022,2,meghalaya,south garo hills district,8,25969.0
2022,2,meghalaya,east jaintia hills district,16,56384.0
2022,2,meghalaya,south west garo hills district,2,1461.0
2022,2,meghalaya,east khasi hills district,190,337842.0
2022,2,meghalaya,east garo hills district,16,43473.0
2022,2,meghalaya,ribhoi district,54,94630.0
2022,2,meghalaya,west jaintia hills district,7,9236.0
2022,2,meghalaya,west khasi hills district,7,21992.0
2022,3,meghalaya,north garo hills district,12,33084.0
2022,3,meghalaya,south west khasi hills district,4,2956.0
2022,3,meghalaya,west garo hills district,177,337886.0
2022,3,meghalaya,south garo hills district,19,40323.0
2022,3,meghalaya,east jaintia hills district,12,16091.0
2022,3,meghalaya,south west garo hills district,13,20819.0
2022,3,meghalaya,east khasi hills district,267,427341.0
2022,3,meghalaya,east garo hills district,18,51275.0
2022,3,meghalaya,ribhoi district,67,93271.0
2022,3,meghalaya,west jaintia hills district,7,11586.0
2022,3,meghalaya,west khasi hills district,4,4859.0
2022,4,meghalaya,north garo hills district,16,34009.0
2022,4,meghalaya,south west khasi hills district,1,56.0
2022,4,meghalaya,west garo hills district,137,307812.0
2022,4,meghalaya,south garo hills district,21,40872.0
2022,4,meghalaya,east jaintia hills district,26,16575.0
2022,4,meghalaya,south west garo hills district,6,14977.0
2022,4,meghalaya,east khasi hills district,293,521881.0
2022,4,meghalaya,east garo hills district,24,91125.0
2022,4,meghalaya,ribhoi district,91,143065.0
2022,4,meghalaya,west jaintia hills district,8,7150.0
2022,4,meghalaya,west khasi hills district,4,12007.0
2020,2,dadra-&-nagar-haveli-&-daman-&-diu,diu district,4,796.0
2020,2,dadra-&-nagar-haveli-&-daman-&-diu,daman district,52,9916.0
2020,2,dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli district,595,90317.0
2020,3,dadra-&-nagar-haveli-&-daman-&-diu,diu district,3,101.0
2020,3,dadra-&-nagar-haveli-&-daman-&-diu,daman district,87,20588.0
2020,3,dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli district,167,44815.0
2020,4,dadra-&-nagar-haveli-&-daman-&-diu,diu district,6,1738.0
2020,4,dadra-&-nagar-haveli-&-daman-&-diu,daman district,115,95653.0
2020,4,dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli district,111,52122.0
2021,1,dadra-&-nagar-haveli-&-daman-&-diu,diu district,17,35568.0
2021,1,dadra-&-nagar-haveli-&-daman-&-diu,daman district,234,150144.0
2021,1,dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli district,216,99979.0
2021,2,dadra-&-nagar-haveli-&-daman-&-diu,diu district,6,2858.0
2021,2,dadra-&-nagar-haveli-&-daman-&-diu,daman district,141,165741.0
2021,2,dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli district,221,107039.0
2021,3,dadra-&-nagar-haveli-&-daman-&-diu,diu district,12,3872.0
2021,3,dadra-&-nagar-haveli-&-daman-&-diu,daman district,157,143938.0
2021,3,dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli district,191,125786.0
2021,4,dadra-&-nagar-haveli-&-daman-&-diu,diu district,9,38035.0
2021,4,dadra-&-nagar-haveli-&-daman-&-diu,daman district,168,179850.0
2021,4,dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli district,244,207499.0
2022,1,dadra-&-nagar-haveli-&-daman-&-diu,diu district,15,45756.0
2022,1,dadra-&-nagar-haveli-&-daman-&-diu,daman district,197,337912.0
2022,1,dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli district,281,337073.0
2022,2,dadra-&-nagar-haveli-&-daman-&-diu,diu district,11,45554.0
2022,2,dadra-&-nagar-haveli-&-daman-&-diu,daman district,167,286329.0
2022,2,dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli district,260,354974.0
2022,3,dadra-&-nagar-haveli-&-daman-&-diu,diu district,11,24276.0
2022,3,dadra-&-nagar-haveli-&-daman-&-diu,daman district,177,366241.0
2022,3,dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli district,519,593259.0
2022,4,dadra-&-nagar-haveli-&-daman-&-diu,diu district,23,67147.0
2022,4,dadra-&-nagar-haveli-&-daman-&-diu,daman district,238,442560.0
2022,4,dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli district,610,762921.0
2020,2,west-bengal,south twenty four parganas district,502,100403.0
2020,2,west-bengal,purba bardhaman district,176,36623.0
2020,2,west-bengal,uttar dinajpur district,93,19264.0
2020,2,west-bengal,kalimpong district,3,739.0
2020,2,west-bengal,murshidabad district,206,42028.0
2020,2,west-bengal,paschim medinipur district,270,56494.0
2020,2,west-bengal,dakshin dinajpur district,29,6935.0
2020,2,west-bengal,jalpaiguri district,91,20417.0
2020,2,west-bengal,purulia district,101,20567.0
2020,2,west-bengal,north twenty four parganas district,2047,355405.0
2020,2,west-bengal,bankura district,108,24300.0
2020,2,west-bengal,jhargram district,8,2147.0
2020,2,west-bengal,howrah district,631,114387.0
2020,2,west-bengal,hooghly district,565,108804.0
2020,2,west-bengal,kolkata district,1288,224075.0
2020,2,west-bengal,koch bihar district,40,8680.0
2020,2,west-bengal,alipurduar district,55,11927.0
2020,2,west-bengal,paschim bardhaman district,351,71221.0
2020,2,west-bengal,nadia district,317,61692.0
2020,2,west-bengal,birbhum district,109,22565.0
2020,2,west-bengal,purba medinipur district,274,56622.0
2020,2,west-bengal,maldah district,108,21988.0
2020,2,west-bengal,darjiling district,247,45481.0
2020,3,west-bengal,south twenty four parganas district,774,175635.0
2020,3,west-bengal,purba bardhaman district,436,91707.0
2020,3,west-bengal,uttar dinajpur district,179,29463.0
2020,3,west-bengal,kalimpong district,12,4338.0
2020,3,west-bengal,murshidabad district,458,86182.0
2020,3,west-bengal,paschim medinipur district,564,133265.0
2020,3,west-bengal,dakshin dinajpur district,103,18393.0
2020,3,west-bengal,jalpaiguri district,178,50965.0
2020,3,west-bengal,purulia district,228,61556.0
2020,3,west-bengal,north twenty four parganas district,2689,617166.0
2020,3,west-bengal,bankura district,318,83055.0
2020,3,west-bengal,jhargram district,63,14667.0
2020,3,west-bengal,howrah district,846,181661.0
2020,3,west-bengal,hooghly district,847,201886.0
2020,3,west-bengal,kolkata district,1833,435620.0
2020,3,west-bengal,koch bihar district,146,29449.0
2020,3,west-bengal,alipurduar district,129,26591.0
2020,3,west-bengal,paschim bardhaman district,757,186165.0
2020,3,west-bengal,nadia district,521,110858.0
2020,3,west-bengal,birbhum district,280,56245.0
2020,3,west-bengal,purba medinipur district,581,142104.0
2020,3,west-bengal,maldah district,322,65977.0
2020,3,west-bengal,darjiling district,332,75534.0
2020,4,west-bengal,south twenty four parganas district,607,550802.0
2020,4,west-bengal,purba bardhaman district,347,230345.0
2020,4,west-bengal,uttar dinajpur district,160,72655.0
2020,4,west-bengal,kalimpong district,18,25400.0
2020,4,west-bengal,murshidabad district,422,213072.0
2020,4,west-bengal,paschim medinipur district,358,240211.0
2020,4,west-bengal,dakshin dinajpur district,72,41799.0
2020,4,west-bengal,jalpaiguri district,162,124777.0
2020,4,west-bengal,purulia district,142,110464.0
2020,4,west-bengal,north twenty four parganas district,1914,1511195.0
2020,4,west-bengal,bankura district,242,163294.0
2020,4,west-bengal,jhargram district,44,29925.0
2020,4,west-bengal,howrah district,713,547727.0
2020,4,west-bengal,hooghly district,569,439509.0
2020,4,west-bengal,kolkata district,1692,1306337.0
2020,4,west-bengal,koch bihar district,379,275427.0
2020,4,west-bengal,alipurduar district,135,88999.0
2020,4,west-bengal,paschim bardhaman district,563,397183.0
2020,4,west-bengal,nadia district,380,251150.0
2020,4,west-bengal,birbhum district,198,122183.0
2020,4,west-bengal,purba medinipur district,439,271897.0
2020,4,west-bengal,maldah district,303,197517.0
2020,4,west-bengal,darjiling district,374,298587.0
2021,1,west-bengal,south twenty four parganas district,759,588011.0
2021,1,west-bengal,purba bardhaman district,470,356909.0
2021,1,west-bengal,uttar dinajpur district,248,127429.0
2021,1,west-bengal,kalimpong district,26,25744.0
2021,1,west-bengal,murshidabad district,520,331408.0
2021,1,west-bengal,paschim medinipur district,530,335241.0
2021,1,west-bengal,dakshin dinajpur district,136,69696.0
2021,1,west-bengal,jalpaiguri district,243,219236.0
2021,1,west-bengal,purulia district,218,175543.0
2021,1,west-bengal,north twenty four parganas district,2388,2089048.0
2021,1,west-bengal,bankura district,277,185865.0
2021,1,west-bengal,jhargram district,62,52693.0
2021,1,west-bengal,howrah district,892,679890.0
2021,1,west-bengal,hooghly district,1354,871815.0
2021,1,west-bengal,kolkata district,3750,2611912.0
2021,1,west-bengal,koch bihar district,444,300247.0
2021,1,west-bengal,alipurduar district,162,132218.0
2021,1,west-bengal,paschim bardhaman district,609,470478.0
2021,1,west-bengal,nadia district,514,292572.0
2021,1,west-bengal,birbhum district,304,183916.0
2021,1,west-bengal,purba medinipur district,473,217223.0
2021,1,west-bengal,maldah district,560,326652.0
2021,1,west-bengal,darjiling district,549,528296.0
2021,2,west-bengal,south twenty four parganas district,864,813571.0
2021,2,west-bengal,purba bardhaman district,596,531232.0
2021,2,west-bengal,uttar dinajpur district,226,179673.0
2021,2,west-bengal,kalimpong district,18,56928.0
2021,2,west-bengal,murshidabad district,478,271645.0
2021,2,west-bengal,paschim medinipur district,477,367976.0
2021,2,west-bengal,dakshin dinajpur district,102,78446.0
2021,2,west-bengal,jalpaiguri district,222,213752.0
2021,2,west-bengal,purulia district,204,172491.0
2021,2,west-bengal,north twenty four parganas district,3025,2628371.0
2021,2,west-bengal,bankura district,279,252742.0
2021,2,west-bengal,jhargram district,60,70139.0
2021,2,west-bengal,howrah district,969,839685.0
2021,2,west-bengal,hooghly district,1814,1161847.0
2021,2,west-bengal,kolkata district,2513,1919618.0
2021,2,west-bengal,koch bihar district,232,222708.0
2021,2,west-bengal,alipurduar district,145,143101.0
2021,2,west-bengal,paschim bardhaman district,697,653764.0
2021,2,west-bengal,nadia district,535,465213.0
2021,2,west-bengal,birbhum district,279,205469.0
2021,2,west-bengal,purba medinipur district,506,346436.0
2021,2,west-bengal,maldah district,470,378796.0
2021,2,west-bengal,darjiling district,489,422426.0
2021,3,west-bengal,south twenty four parganas district,1342,1446109.0
2021,3,west-bengal,purba bardhaman district,1246,1113357.0
2021,3,west-bengal,uttar dinajpur district,310,264924.0
2021,3,west-bengal,kalimpong district,27,74503.0
2021,3,west-bengal,murshidabad district,667,565435.0
2021,3,west-bengal,paschim medinipur district,676,675876.0
2021,3,west-bengal,dakshin dinajpur district,124,107122.0
2021,3,west-bengal,jalpaiguri district,472,588827.0
2021,3,west-bengal,purulia district,260,258957.0
2021,3,west-bengal,north twenty four parganas district,4077,3664190.0
2021,3,west-bengal,bankura district,404,452511.0
2021,3,west-bengal,jhargram district,78,102921.0
2021,3,west-bengal,howrah district,1702,1365468.0
2021,3,west-bengal,hooghly district,2972,1791035.0
2021,3,west-bengal,kolkata district,4808,3468389.0
2021,3,west-bengal,koch bihar district,743,505542.0
2021,3,west-bengal,alipurduar district,183,216501.0
2021,3,west-bengal,paschim bardhaman district,1104,1186714.0
2021,3,west-bengal,nadia district,718,877415.0
2021,3,west-bengal,birbhum district,416,344514.0
2021,3,west-bengal,purba medinipur district,577,646496.0
2021,3,west-bengal,maldah district,1082,917118.0
2021,3,west-bengal,darjiling district,851,790413.0
2021,4,west-bengal,south twenty four parganas district,1781,2143612.0
2021,4,west-bengal,purba bardhaman district,1047,1172623.0
2021,4,west-bengal,uttar dinajpur district,395,434766.0
2021,4,west-bengal,kalimpong district,45,76832.0
2021,4,west-bengal,murshidabad district,602,793799.0
2021,4,west-bengal,paschim medinipur district,1019,1473713.0
2021,4,west-bengal,dakshin dinajpur district,180,194939.0
2021,4,west-bengal,jalpaiguri district,418,688963.0
2021,4,west-bengal,purulia district,370,494894.0
2021,4,west-bengal,north twenty four parganas district,4922,5698422.0
2021,4,west-bengal,bankura district,447,575139.0
2021,4,west-bengal,jhargram district,89,155318.0
2021,4,west-bengal,howrah district,1957,2162907.0
2021,4,west-bengal,hooghly district,1751,1907817.0
2021,4,west-bengal,kolkata district,4645,4777380.0
2021,4,west-bengal,koch bihar district,630,644869.0
2021,4,west-bengal,alipurduar district,244,398494.0
2021,4,west-bengal,paschim bardhaman district,1509,1862383.0
2021,4,west-bengal,nadia district,954,1362952.0
2021,4,west-bengal,birbhum district,460,514323.0
2021,4,west-bengal,purba medinipur district,577,970087.0
2021,4,west-bengal,maldah district,1208,1432474.0
2021,4,west-bengal,darjiling district,1070,1346165.0
2022,1,west-bengal,south twenty four parganas district,2553,3584327.0
2022,1,west-bengal,purba bardhaman district,1738,2221947.0
2022,1,west-bengal,uttar dinajpur district,550,857085.0
2022,1,west-bengal,kalimpong district,56,106719.0
2022,1,west-bengal,murshidabad district,1094,1610275.0
2022,1,west-bengal,paschim medinipur district,1780,2355975.0
2022,1,west-bengal,dakshin dinajpur district,295,410961.0
2022,1,west-bengal,jalpaiguri district,658,1063295.0
2022,1,west-bengal,purulia district,708,953900.0
2022,1,west-bengal,north twenty four parganas district,6640,8833426.0
2022,1,west-bengal,bankura district,808,1153139.0
2022,1,west-bengal,jhargram district,211,343873.0
